curso_academico,cod_universidad,des_universidad,des_tipo_estudio,des_tipo_unidad_responsable,cod_unidad_responsable,des_unidad_responsable,cod_titulacion,des_titulacion,des_rama,cod_interuniversitario,des_interuniversitario,des_rol_coordinacion,des_impartida,anio_inicio,des_situacion_actual,des_grado_presencialidad,des_idioma_extranjero,precio_credito_1,precio_credito_2,precio_credito_3,precio_credito_4,precio_credito_5,precio_tutela,num_creditos_necesarios,num_creditos_ofertados
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4313512,Master-Universitario-en-Ingenieria-de-Maquinas-y-Transportes-por-la-Universidad-Carlos-III-de-Madrid,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,60
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4314701,Master-Universitario-en-Ingenieria-de-Sistemas-Electronicos-y-Aplicaciones-por-la-Universidad-Carlos-III-de-Madrid,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,Presencial,No-se-oferta-en-idioma-extranjero,80,100,100,120,,,60,78
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4312225,Master-Universitario-en-Ingenieria-de-Telecomunicacion-por-la-Universidad-Carlos-III-de-Madrid,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,Existen-planes-separados-uno-de-ellos-en-Ingles,29.78,51.75,111.8,154.8,,,90,96
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4316974,Master-Universitario-en-Ingenieria-Espacial-por-la-Universidad-Carlos-III-de-Madrid,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2019,Activo,Presencial,Se-oferta-en-Ingles,45.02,71.88,84.07,84.07,,,90,114
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4316259,Master-Universitario-en-Ingenieria-Fotonica-Master-in-Photonics-Engineering-por-la-Universidad-Carlos-III-de-Madrid-la-Universidad-de-Alcala-y-la-U,Ingenieria-y-Arquitectura,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-SI-es-la-coordinadora-del-estudio-Interuniversitario,true,2017,Activo,Presencial,Se-oferta-en-Ingles,45.02,71.88,84.07,84.07,,,60,66
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4312226,Master-Universitario-en-Ingenieria-Industrial-por-la-Universidad-Carlos-III-de-Madrid,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,29.78,51.75,111.8,154.8,,,90,90
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4310070,Master-Universitario-en-Ingenieria-Informatica-por-la-Universidad-Carlos-III-de-Madrid,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,29.78,51.75,111.8,154.8,,,90,90
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4313164,Master-Universitario-en-Ingenieria-Matematica-por-la-Universidad-Carlos-III-de-Madrid,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2010,En-proceso-de-extincion,Presencial,Se-oferta-en-Ingles,45.02,71.88,84.07,84.07,,,90,150
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4313552,Master-Universitario-en-Ingenieria-Telematica-Master-in-Telematics-Engineering-por-la-Universidad-Carlos-III-de-Madrid,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2012,En-proceso-de-extincion,Presencial,Se-oferta-en-Ingles,45.02,71.88,84.07,84.07,,,60,72
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4313166,Master-Universitario-en-Iniciativa-Emprendedora-y-Creacion-de-Empresas-por-la-Universidad-Carlos-III-de-Madrid,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,130,170,195,195,,,60,84
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4316959,Master-Universitario-en-Internet-de-las-Cosas-Tecnologias-Aplicadas-por-la-Universidad-Carlos-III-de-Madrid,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2019,Activo,Presencial,No-se-oferta-en-idioma-extranjero,80,100,100,120,,,60,72
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4310431,Master-Universitario-en-Investigacion-Aplicada-a-Medios-de-Comunicacion-por-la-Universidad-Carlos-III-de-Madrid,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,90
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4314461,Master-Universitario-en-Investigacion-en-Derecho-de-la-Cultura-por-la-Universidad-Carlos-III-de-Madrid-y-la-Universidad-Nacional-de-Educacion-a-Distan,Ciencias-Sociales-y-Juridicas,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2013,Activo,Semipresencial,No-se-oferta-en-idioma-extranjero,0,0,0,0,,,90,168
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4313918,Master-Universitario-en-Derecho-Penal-y-Procesal-Penal-por-la-Universidad-Carlos-III-de-Madrid,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Varias-modalidades,No-se-oferta-en-idioma-extranjero,95,125,150,150,,,60,69
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4314721,Master-Universitario-en-Lengua-y-Literatura-Espaniolas-Actuales-por-la-Universidad-Carlos-III-de-Madrid,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,72
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4314280,Master-Universitario-en-Liderazgo-Politico-y-Social-por-la-Universidad-Carlos-III-de-Madrid,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,En-proceso-de-extincion,Presencial,No-se-oferta-en-idioma-extranjero,80,100,100,120,,,60,63
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4313138,Master-Universitario-en-Marketing-por-la-Universidad-Carlos-III-de-Madrid,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,Se-oferta-en-Ingles,150,195,225,225,,,60,90
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4314422,Master-Universitario-en-Matematica-Industrial-por-la-Universidad-Carlos-III-de-Madrid-la-Universidad-de-A-Corunia-la-Universidad-de-Santiago-de-Compo,Ingenieria-y-Arquitectura,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2014,Activo,Presencial,No-se-oferta-en-idioma-extranjero,31.36,38.54,38.54,38.54,,,90,213
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4313553,Master-Universitario-en-Mecanica-Industrial-por-la-Universidad-Carlos-III-de-Madrid,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,69
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4315334,Master-Universitario-en-Mediacion-Negociacion-y-Resolucion-de-Conflictos-por-la-Universidad-Carlos-III-de-Madrid,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2015,Activo,Varias-modalidades,No-se-oferta-en-idioma-extranjero,80,100,100,120,,,60,70
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4315583,Master-Universitario-en-Metodos-Analiticos-para-Datos-Masivos-Big-Data-Master-in-Big-Data-Analytics-por-la-Universidad-Carlos-III-de-Madrid,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2015,Activo,Presencial,Se-oferta-en-Ingles,80,100,100,120,,,60,66
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4313949,Master-Universitario-en-Tecnologias-Avanzadas-en-Comunicaciones,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,Se-oferta-en-Ingles,45.02,71.88,84.07,84.07,,,60,90
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4312478,Master-Universitario-en-Prevencion-de-Riesgos-Laborales-por-la-Universidad-Carlos-III-de-Madrid,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,95,125,150,150,,,60,60
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4314772,Master-Universitario-en-Propiedad-Intelectual,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2014,Activo,Presencial,No-se-oferta-en-idioma-extranjero,130,170,195,195,,,60,60
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4316288,Master-Universitario-en-Responsabilidad-Civil-por-la-Universidad-Carlos-III-de-Madrid,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2017,Activo,Presencial,No-se-oferta-en-idioma-extranjero,80,100,100,120,,,60,93
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4310075,Master-Universitario-en-Robotica-y-Automatizacion,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,false,2009,Extinguido-en-el-curso-de-referencia,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,90,42
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4313916,Master-Universitario-en-Robotica-y-Automatizacion-por-la-Universidad-Carlos-III-de-Madrid,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,90,108
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28051864,Centro-Universitario-Guardia-Civil,4316251,Master-Universitario-en-Seguridad-Vial-y-Trafico-por-la-Universidad-Carlos-III-de-Madrid,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2017,Activo,Semipresencial,No-se-oferta-en-idioma-extranjero,0,0,0,0,,,60,60
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4315295,Master-Universitario-en-Tecnologias-del-Sector-Financiero-Fintech-por-la-Universidad-Carlos-III-de-Madrid,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2015,Activo,Semipresencial,No-se-oferta-en-idioma-extranjero,95,125,150,150,,,60,73
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4311969,Master-Universitario-en-Teoria-y-Critica-de-la-Cultura-por-la-Universidad-Carlos-III-de-Madrid,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,120
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4316681,Master-Universitario-en-Tributacion-por-la-Universidad-Carlos-III-de-Madrid,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2018,Activo,Presencial,No-se-oferta-en-idioma-extranjero,110,145,165,165,,,60,60
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4313191,Master-Universitario-Erasmus-Mundus-en-Fisica-de-Plasmas-y-Fusion-Nuclear-European-Master-of-Science-in-Nuclear-Fusion-and-Engineering-Physics-Fusi,Ciencias,2,Interuniversitario-con-alguna-Universidad-extranjera,La-Universidad-SI-es-la-coordinadora-del-estudio-Interuniversitario,true,2012,En-proceso-de-extincion,Presencial,Se-oferta-en-Ingles,45.02,71.88,84.07,84.07,,,120,171
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4317771,Master-Universitario-Erasmus-Mundus-en-Fisica-de-Plasmas-y-Fusion-Nuclear,Ingenieria-y-Arquitectura,2,Interuniversitario-con-alguna-Universidad-extranjera,La-Universidad-SI-es-la-coordinadora-del-estudio-Interuniversitario,true,2021,Activo,Presencial,Se-oferta-en-Ingles,45.02,71.88,84.07,84.07,,,120,120
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4317630,Master-Universitario-en-Matematica-Aplicada-y-Computacional,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2021,Activo,Presencial,Se-oferta-en-Ingles,45.02,71.88,84.07,84.07,,,60,60
2021-22,036,Universidad-Carlos-III-de-Madrid,Master,Centro,28053711,Centro-de-Postgrado,4317624,Master-Universitario-en-Ingenieria-Estructural-de-Construcciones-Industriales,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2021,Activo,Presencial,No-se-oferta-en-idioma-extranjero,45.02,71.88,84.07,84.07,,,60,60
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5600030,Doctorado-en-Ciencia-e-Ingenieria-de-Materiales-RD-992011,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5601375,Doctorado-en-Ciencia-y-Tecnologia-Biomedica,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2018,Activo,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5600609,Doctorado-en-Ciencia-y-Tecnologia-Informatica-RD-992011,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5600021,Doctorado-en-Derecho-RD-992011,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5600621,Doctorado-en-Documentacion-Archivos-y-Bibliotecas-en-el-Entorno-Digital-RD-992011,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5600022,Doctorado-en-Economia-RD-992011,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5600019,Doctorado-en-Economia-de-la-Empresa-y-Metodos-Cuantitativos-RD-992011,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2012,En-proceso-de-extincion,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5601282,Doctorado-en-Empresa-y-Finanzas-RD-992011,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2016,Activo,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5601333,Doctorado-en-en-Ciencias-Sociales-Social-Sciences-RD-992011,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2017,Activo,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5600024,Doctorado-en-Estudios-Avanzados-en-Derechos-Humanos-RD-992011,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5600620,Doctorado-en-Humanidades-RD-992011,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5600023,Doctorado-en-Ingenieria-Electrica-Electronica-y-Automatica-RD-992011,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5600025,Doctorado-en-Ingenieria-Matematica-RD-992011,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5600028,Doctorado-en-Ingenieria-Mecanica-y-de-Organizacion-Industrial-RD-992011,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5600029,Doctorado-en-Ingenieria-Telematica-RD-992011,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5600613,Doctorado-en-Investigacion-en-Medios-de-Comunicacion-RD-992011,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2013,Activo,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5600420,Doctorado-en-Mecanica-de-Fluidos-RD-992011,Ingenieria-y-Arquitectura,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2013,Activo,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5600026,Doctorado-en-Plasmas-y-Fusion-Nuclear-RD-992011,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2012,Activo,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5601103,Doctorado-Interuniversitario-en-Filosofia-Ciencia-y-Valores-RD-992011,Artes-y-Humanidades,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,false,2014,Activo,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5601160,Doctorado-Interuniversitario-en-Historia-Economica-RD-992011,Ciencias-Sociales-y-Juridicas,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2014,En-proceso-de-extincion,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5601301,Doctorado-Interuniversitario-en-Historia-Economica-UBUVUC3M,Ciencias-Sociales-y-Juridicas,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2017,Activo,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5600031,Doctorado-Interuniversitario-en-Multimedia-y-Comunicaciones-RD-992011,Artes-y-Humanidades,1,Interuniversitario-con-Universidades-espaniolas,La-Universidad-SI-es-la-coordinadora-del-estudio-Interuniversitario,true,2012,Activo,,Se-oferta-en-Ingles,,,,,,390,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5601037,Programa-de-Doctorado-Erasmus-Mundus-en-Ciencia-e-Ingenieria-de-la-Fusion-RD-992011,Ingenieria-y-Arquitectura,2,Interuniversitario-con-alguna-Universidad-extranjera,La-Universidad-NO-es-la-coordinadora-del-estudio-Interuniversitario,true,2014,Activo,,Se-oferta-en-Ingles,,,,,,0,,
2021-22,036,Universidad-Carlos-III-de-Madrid,Doctorado,Centro,28053708,Escuela-de-Doctorado,5601449,Doctorado-en-Ingenieria-Aeroespacial,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2020,Activo,,Se-oferta-en-Ingles,,,,,,390,,
